text_name,Error_type,Error_span,Correction,Error_sentence
2017_ekl_29_1.txt,Choice of lexical item,which is,"namely,","Histogram shows that situation with the job absence in N. Africa is stable, there is the same percent, which is 12,5. "
2017_ekl_29_1.txt,Choice of lexical item,comparing,compared to,"The level of unemployment in Middle East decreased significantly, it was 11% in 2014 comparing 9,6% in 2015. "
2017_ekl_29_1.txt,Choice of lexical item,stable,slightly,In the EU the level of non-working people went up stable. 
2017_ekl_29_1.txt,Choice of lexical item,level,percentage,"In S. Asia the level of people without work was stable from 2014 to 2015 and made up 3,9%. "
2017_ekl_29_1.txt,Choice of lexical item,level,proportion,In the EU the level of non-working people went up stable. 
2017_ekl_29_1.txt,Choice of lexical item,rate,percentage,"In Latin America the rate of non-working people dropped significantly on the one per cent: from 6,8% in 2014 to 5,8% in 2015. "
2017_ekl_29_2.txt,Choice of lexical item,humans,people's,Nowadays World wide web plays a significant role in humans life. 
2017_ekl_29_2.txt,Choice of lexical item,Except,Besides,Except this resources producers have to invest some of their money to create a new product. 
2017_ekl_29_2.txt,Choice of lexical item,not honest,dishonest,"To my mind, it's not honest, that people do not appreciate the work of that people and use illegal materials from the Internet. "
2017_ekl_29_2.txt,Choice of lexical item,closed,blocked,"But now, a lot of web pages with film or music materials are getting closed because of new law in the Constitution, the main idea of which is that the rights of author shouldn't be taken away from he. "
2017_ekl_29_2.txt,Choice of lexical item,not,without,People can find any kind of information not giving any payment for it. 
2017_ekl_29_2.txt,"Change, addition, deletion of a part of collocation",so,so that,"In conclusion I want to say, that government have to accept strict law against the Internet pirates, so the labour of singers and producers will be appreciated and people will change their attitude to the art. "
2017_ekl_29_2.txt,Choice of lexical item,accept,adopt,"In conclusion I want to say, that government have to accept strict law against the Internet pirates, so the labour of singers and producers will be appreciated and people will change their attitude to the art. "
2017_ekl_2_1.txt,Choice of lexical item,degree,percentage,"The lowest degree of unemployment is in South Asia and it is 3,9 for both years. "
2017_ekl_2_1.txt,"Change, addition, deletion of a part of collocation",unemployment,unemployment rate,"As it can be seen from the chart, the highest unemployment both in 2014 and in 2015 is in North Africa. "
2017_ekl_2_1.txt,"Change, addition, deletion of a part of collocation",unemployment,the unemployment rate,"The situation in EU differs from the others as unemployment rises there from 7,5% in 2014 to 7,9 in 2015. "
2017_ekl_2_1.txt,"Change, addition, deletion of a part of collocation",unemployment,unemployment rate,"The second highest unemployment is in Middle East and it reached 11% in 2014 and dropped to 9,6% in 2015. "
2017_ekl_2_2.txt,Choice of lexical item,casual,ordinary,"If casual thefts are charged and punished, I see no reason why people who make pirate copies of music or films can avoid punishment. "
2017_ekl_2_2.txt,Choice of lexical item,brake,break,They all brake the law about the property. 
2017_ekl_2_2.txt,Choice of lexical item,success,succeed,Not only people who provide others with pirate copies must be punished but also those who help them to success. 
2017_ekl_2_2.txt,Choice of lexical item,mane,main,Therefore there is one mane reason to prevent pirate activity. 
2017_ekl_2_2.txt,Choice of lexical item,exlusive,special,"Firstly, pirate coping is an exlusive crime, though it is still a theft. "
2017_ekl_30_1.txt,"Change, addition, deletion of a part of collocation",increased percentage,increase in the percentage,It is noticeable that only 1 out of 5 regions has an increased percentage of unemployment. 
2017_ekl_30_1.txt,"Change, addition, deletion of a part of collocation",decreased rate,decrease in the rate,"Looking at the information in more detail, it can be clearly seen that 2 out of 5 regions have a decreased rate, others 2 remained stable and the last one has an increased rate over the period of 2 years. "
2017_ekl_30_1.txt,"Change, addition, deletion of a part of collocation",increased rate,increase in the rate,"Looking at the information in more detail, it can be clearly seen that 2 out of 5 regions have a decreased rate, others 2 remained stable and the last one has an increased rate over the period of 2 years. "
2017_ekl_30_2.txt,Choice of lexical item,cites,sites,"First, there is great number of legal cites that allow people to download interesting for them music, films and other files legally. "
2017_ekl_30_2.txt,Choice of lexical item,punishment of,punishing,"Second, I personally do not think that the fact that musicians or producers lose huge amounts of money from pirate copies can be named as a reason for punishment of those who do it. "
2017_ekl_30_2.txt,Choice of lexical item,fee,free,"Moreover, all people pay taxes and for that reason they can allow themselves to download some files for fee. "
2017_ekl_30_2.txt,Choice of lexical item,allow themselves,be allowed,"Moreover, all people pay taxes and for that reason they can allow themselves to download some files for fee. "
2017_ekl_31_1.txt,Choice of lexical item,but,while,"Overall, we can see that the most unemployed region is North Africa but South Asia is a region where the unemployment rate is the lowest. "
2017_ekl_31_1.txt,Choice of lexical item,most unemployed region,region with the highest rate of unemployment,"Overall, we can see that the most unemployed region is North Africa but South Asia is a region where the unemployment rate is the lowest. "
2017_ekl_31_1.txt,Choice of lexical item,or,and,"Almost all regions show positive changes (Middle East, Latin America) or do not show changes at all (North Africa, South Asia or Worldwide) however there is only one region that demonstrates negative change in unemployment rate. "
2017_ekl_31_1.txt,"Change, addition, deletion of a part of collocation",Europe Union,European Union,"The rate of unemployment in EU (Europe Union) increased from 7,5% to 7,9% in 2015 comparing with 2014. "
2017_ekl_31_2.txt,Choice of lexical item,amount,number,"Moreover, there are a big amount of examples which illustrate us that companies adopted to the pirating on the Internet and this structures make a lot of profit from that. "
2017_ekl_31_2.txt,Choice of lexical item,adopted,adapted,"Moreover, there are a big amount of examples which illustrate us that companies adopted to the pirating on the Internet and this structures make a lot of profit from that. "
2017_ekl_31_2.txt,Choice of lexical item,uneasy,difficult,"Unfortunately, it is uneasy to do. "
2017_ekl_31_2.txt,Choice of lexical item,do,achieve,"Unfortunately, it is uneasy to do. "
